date,open,high,low,close,adj_close,volume
2009-07-06,2.5408,2.6267,2.5192,2.6183,2.0333,133627200
2009-07-07,2.6067,2.6183,2.4592,2.4633,1.9129,159948000
2009-07-08,2.5050,2.5242,2.3700,2.4633,1.9129,206892000
2009-07-09,2.5058,2.5333,2.4508,2.4708,1.9188,171753600
2009-07-10,2.4325,2.5008,2.4042,2.4550,1.9065,135909600
2009-07-13,2.4833,2.6333,2.4183,2.6283,2.0411,146958000
2009-07-14,2.6525,2.6842,2.5992,2.6808,2.0819,132357600
2009-07-15,2.7883,2.9325,2.7758,2.9142,2.2631,139839600
2009-07-16,2.8883,3.0333,2.8725,2.9967,2.3271,118136400
2009-07-17,2.9917,3.0150,2.9417,2.9950,2.3258,111025200
2009-07-20,3.0592,3.1083,3.0042,3.0917,2.4009,138030000
2009-07-21,3.1650,3.1725,3.0200,3.1325,2.4326,119028000
2009-07-22,3.0692,3.1933,3.0683,3.1392,2.4378,140370000
2009-07-23,3.1492,3.3917,3.1408,3.3517,2.6028,175532400
2009-07-24,3.2958,3.4000,3.2533,3.3933,2.6352,111655200
2009-07-27,3.3850,3.4392,3.3225,3.4242,2.6591,121465200
2009-07-28,3.3550,3.4292,3.2908,3.4042,2.6436,139650000
2009-07-29,3.3283,3.3775,3.2833,3.3450,2.5976,126027600
2009-07-30,3.4683,3.5700,3.4458,3.4533,2.6818,166808400
2009-07-31,3.4575,3.5333,3.4217,3.4633,2.6895,151978800
2009-08-03,3.5750,3.6483,3.5183,3.6358,2.8235,131858400
2009-08-04,3.5933,3.6942,3.5708,3.6717,2.8513,162132000
2009-08-05,3.6817,3.6917,3.5508,3.6358,2.8235,166682400
2009-08-06,3.6875,3.7100,3.5333,3.5842,2.7834,142646400
2009-08-07,3.6883,3.8142,3.6325,3.7283,2.8953,153865200
2009-08-10,3.6892,3.7325,3.6275,3.6975,2.8714,101360400
2009-08-11,3.6558,3.6667,3.5375,3.5650,2.7685,127894800
2009-08-12,3.5492,3.7642,3.5467,3.6867,2.8630,125985600
2009-08-13,3.7375,3.7717,3.6250,3.7608,2.9205,115600800
2009-08-14,3.7650,3.7717,3.5583,3.6667,2.8474,104617200
2009-08-17,3.4492,3.4683,3.3792,3.3958,2.6371,97530000
2009-08-18,3.4208,3.5158,3.4033,3.4875,2.7083,78616800
2009-08-19,3.3933,3.6067,3.3867,3.5792,2.7795,100122000
2009-08-20,3.5892,3.7058,3.5642,3.6825,2.8597,92176800
2009-08-21,3.7683,3.9125,3.7500,3.8892,3.0202,92438400
2009-08-24,3.9467,4.0042,3.8475,3.8825,3.0150,94820400
2009-08-25,3.9350,4.0192,3.8858,3.9067,3.0338,126572400
2009-08-26,3.8758,3.9633,3.8350,3.9117,3.0377,104142000
2009-08-27,3.8992,3.9708,3.7675,3.9417,3.0610,116272800
2009-08-28,4.0283,4.0492,3.8567,3.9333,3.0545,100240800
2009-08-31,3.8142,3.8417,3.7567,3.8283,2.9730,81829200
2009-09-01,3.7708,3.9200,3.5542,3.5767,2.7775,173712000
2009-09-02,3.5258,3.6008,3.5100,3.5350,2.7452,89448000
2009-09-03,3.5983,3.6392,3.5125,3.6267,2.8164,75825600
2009-09-04,3.6442,3.7833,3.6117,3.7833,2.9380,68756400
2009-09-08,3.8892,3.8950,3.8225,3.8908,3.0215,70411200
2009-09-09,3.9033,4.0225,3.8683,3.9808,3.0914,86215200
2009-09-10,3.9892,4.1142,3.9250,4.1042,3.1872,78838800
2009-09-11,4.1325,4.1758,4.0492,4.1042,3.1872,86341200
2009-09-14,4.0083,4.1917,4.0042,4.1783,3.2448,81573600
2009-09-15,4.1983,4.2842,4.1233,4.2375,3.2907,108459600
2009-09-16,4.2900,4.4375,4.2467,4.4342,3.4434,79426800
2009-09-17,4.4175,4.5758,4.3375,4.4067,3.4221,133173600
2009-09-18,4.4608,4.4700,4.3717,4.4158,3.4292,81897600
2009-09-21,4.3208,4.4167,4.1842,4.3842,3.4046,54210000
2009-09-22,4.4583,4.4908,4.3958,4.4575,3.4691,74361600
2009-09-23,4.4883,4.5650,4.3142,4.3267,3.3673,111838800
2009-09-24,4.3658,4.3875,4.1267,4.1800,3.2532,88407600
2009-09-25,4.1492,4.2183,4.0725,4.1208,3.2071,78145200
2009-09-28,4.1633,4.3625,4.1575,4.3325,3.3719,48109200
2009-09-29,4.3583,4.4233,4.2783,4.3100,3.3543,73011600
2009-09-30,4.3500,4.3600,4.1358,4.2542,3.3109,98480400
2009-10-01,4.2208,4.2300,3.9258,3.9308,3.0592,106536000
2009-10-02,3.8200,3.9467,3.8108,3.8808,3.0203,89538000
2009-10-05,3.9317,4.0817,3.8867,4.0483,3.1507,69171600
2009-10-06,4.1392,4.2958,4.1300,4.2258,3.2888,76896000
2009-10-07,4.1958,4.2692,4.1725,4.2575,3.3135,79050000
2009-10-08,4.3692,4.4317,4.3050,4.3642,3.3965,78579600
2009-10-09,4.3642,4.4408,4.3333,4.4383,3.4542,46399200
2009-10-12,4.5117,4.5533,4.4433,4.4975,3.5003,42571200
2009-10-13,4.4575,4.4900,4.3792,4.4650,3.4750,60387600
2009-10-14,4.6275,4.7075,4.5625,4.6917,3.6514,76630800
